#-------------
# Summary
# TF=0.001
# DM: T(decouple)~= 138.85564840463186 | T(decay)~= None | Omega h^2 (@TF) = 0.4706
# 
# Mediator: T(decouple)~= 26.696738543641114 | T(decay)~= 0.7008282896897757 | Omega h^2 (@decay) = 4.743e-34
# 
# Delta Neff (T = 0.001) = 0.00016 
#-------------
#--------------
#      x            T            R            S           n_DM        rho_DM     n_Mediator  rho_Mediator
 6.8894E-01   5.0212E+03   1.9916E+00   4.6387E+13   2.3128E+10   3.6606E+14   9.2510E+10   1.2550E+15 
 6.9231E-01   5.0043E+03   1.9983E+00   4.6387E+13   2.2895E+10   3.6115E+14   9.1579E+10   1.2382E+15 
 6.9569E-01   4.9876E+03   2.0051E+00   4.6387E+13   2.2667E+10   3.5635E+14   9.0669E+10   1.2218E+15 
 6.9907E-01   4.9710E+03   2.0119E+00   4.6387E+13   2.2441E+10   3.5161E+14   8.9765E+10   1.2055E+15 
 7.0244E-01   4.9544E+03   2.0187E+00   4.6387E+13   2.2217E+10   3.4692E+14   8.8867E+10   1.1894E+15 
 7.0582E-01   4.9377E+03   2.0255E+00   4.6387E+13   2.1994E+10   3.4228E+14   8.7975E+10   1.1735E+15 
 7.0920E-01   4.9211E+03   2.0324E+00   4.6387E+13   2.1772E+10   3.3769E+14   8.7088E+10   1.1578E+15 
 7.1258E-01   4.9045E+03   2.0392E+00   4.6387E+13   2.1552E+10   3.3315E+14   8.6208E+10   1.1422E+15 
 7.1595E-01   4.8880E+03   2.0461E+00   4.6387E+13   2.1336E+10   3.2869E+14   8.5342E+10   1.1269E+15 
 7.1933E-01   4.8716E+03   2.0531E+00   4.6387E+13   2.1122E+10   3.2430E+14   8.4487E+10   1.1119E+15 
 7.2271E-01   4.8552E+03   2.0600E+00   4.6387E+13   2.0909E+10   3.1996E+14   8.3638E+10   1.0970E+15 
 7.2608E-01   4.8388E+03   2.0670E+00   4.6387E+13   2.0699E+10   3.1566E+14   8.2794E+10   1.0823E+15 
 7.2946E-01   4.8225E+03   2.0740E+00   4.6387E+13   2.0489E+10   3.1142E+14   8.1956E+10   1.0677E+15 
 7.3284E-01   4.8061E+03   2.0810E+00   4.6387E+13   2.0281E+10   3.0721E+14   8.1124E+10   1.0533E+15 
 7.3621E-01   4.7897E+03   2.0880E+00   4.6387E+13   2.0074E+10   3.0306E+14   8.0298E+10   1.0391E+15 
 7.3959E-01   4.7736E+03   2.0951E+00   4.6387E+13   1.9873E+10   2.9900E+14   7.9490E+10   1.0251E+15 
 7.4297E-01   4.7576E+03   2.1022E+00   4.6387E+13   1.9673E+10   2.9500E+14   7.8692E+10   1.0114E+15 
 7.4635E-01   4.7415E+03   2.1093E+00   4.6387E+13   1.9475E+10   2.9104E+14   7.7900E+10   9.9787E+14 
 7.4972E-01   4.7255E+03   2.1164E+00   4.6387E+13   1.9278E+10   2.8713E+14   7.7112E+10   9.8445E+14 
 7.5310E-01   4.7095E+03   2.1236E+00   4.6387E+13   1.9082E+10   2.8326E+14   7.6330E+10   9.7118E+14 
 7.5648E-01   4.6934E+03   2.1308E+00   4.6387E+13   1.8888E+10   2.7943E+14   7.5553E+10   9.5805E+14 
 7.5985E-01   4.6774E+03   2.1380E+00   4.6387E+13   1.8695E+10   2.7565E+14   7.4782E+10   9.4507E+14 
 7.6323E-01   4.6618E+03   2.1452E+00   4.6387E+13   1.8509E+10   2.7197E+14   7.4035E+10   9.3249E+14 
 7.6661E-01   4.6462E+03   2.1525E+00   4.6387E+13   1.8323E+10   2.6834E+14   7.3294E+10   9.2004E+14 
 7.6999E-01   4.6306E+03   2.1597E+00   4.6387E+13   1.8139E+10   2.6475E+14   7.2558E+10   9.0772E+14 
 7.7336E-01   4.6150E+03   2.1670E+00   4.6387E+13   1.7957E+10   2.6120E+14   7.1826E+10   8.9554E+14 
 7.7674E-01   4.5994E+03   2.1744E+00   4.6387E+13   1.7775E+10   2.5769E+14   7.1100E+10   8.8350E+14 
 7.8012E-01   4.5837E+03   2.1817E+00   4.6387E+13   1.7595E+10   2.5421E+14   7.0378E+10   8.7158E+14 
 7.8349E-01   4.5682E+03   2.1891E+00   4.6387E+13   1.7416E+10   2.5078E+14   6.9664E+10   8.5983E+14 
 7.8687E-01   4.5529E+03   2.1965E+00   4.6387E+13   1.7242E+10   2.4744E+14   6.8969E+10   8.4838E+14 
 7.9025E-01   4.5377E+03   2.2039E+00   4.6387E+13   1.7069E+10   2.4414E+14   6.8277E+10   8.3704E+14 
 7.9363E-01   4.5224E+03   2.2114E+00   4.6387E+13   1.6898E+10   2.4087E+14   6.7591E+10   8.2583E+14 
 7.9700E-01   4.5072E+03   2.2189E+00   4.6387E+13   1.6727E+10   2.3763E+14   6.6909E+10   8.1475E+14 
 8.0038E-01   4.4919E+03   2.2264E+00   4.6387E+13   1.6558E+10   2.3444E+14   6.6232E+10   8.0378E+14 
 8.0376E-01   4.4766E+03   2.2339E+00   4.6387E+13   1.6390E+10   2.3127E+14   6.5559E+10   7.9294E+14 
 8.0713E-01   4.4615E+03   2.2415E+00   4.6387E+13   1.6224E+10   2.2816E+14   6.4897E+10   7.8228E+14 
 8.1051E-01   4.4466E+03   2.2491E+00   4.6387E+13   1.6062E+10   2.2512E+14   6.4248E+10   7.7185E+14 
 8.1389E-01   4.4317E+03   2.2567E+00   4.6387E+13   1.5901E+10   2.2211E+14   6.3604E+10   7.6153E+14 
 8.1727E-01   4.4168E+03   2.2643E+00   4.6387E+13   1.5741E+10   2.1914E+14   6.2964E+10   7.5133E+14 
 8.2064E-01   4.4019E+03   2.2720E+00   4.6387E+13   1.5582E+10   2.1619E+14   6.2329E+10   7.4124E+14 
 8.2402E-01   4.3870E+03   2.2796E+00   4.6387E+13   1.5424E+10   2.1328E+14   6.1697E+10   7.3126E+14 
 8.2740E-01   4.3720E+03   2.2874E+00   4.6387E+13   1.5268E+10   2.1040E+14   6.1070E+10   7.2139E+14 
 8.3077E-01   4.3573E+03   2.2951E+00   4.6387E+13   1.5114E+10   2.0758E+14   6.0455E+10   7.1171E+14 
 8.3415E-01   4.3427E+03   2.3029E+00   4.6387E+13   1.4963E+10   2.0481E+14   5.9851E+10   7.0222E+14 
 8.3753E-01   4.3282E+03   2.3107E+00   4.6387E+13   1.4813E+10   2.0208E+14   5.9250E+10   6.9283E+14 
 8.4091E-01   4.3136E+03   2.3185E+00   4.6387E+13   1.4663E+10   1.9937E+14   5.8654E+10   6.8355E+14 
 8.4428E-01   4.2990E+03   2.3263E+00   4.6387E+13   1.4515E+10   1.9669E+14   5.8061E+10   6.7436E+14 
 8.4766E-01   4.2845E+03   2.3342E+00   4.6387E+13   1.4368E+10   1.9404E+14   5.7473E+10   6.6527E+14 
 8.5104E-01   4.2699E+03   2.3421E+00   4.6387E+13   1.4222E+10   1.9142E+14   5.6889E+10   6.5629E+14 
 8.5441E-01   4.2556E+03   2.3500E+00   4.6387E+13   1.4079E+10   1.8886E+14   5.6318E+10   6.4751E+14 
 8.5779E-01   4.2413E+03   2.3579E+00   4.6387E+13   1.3939E+10   1.8634E+14   5.5754E+10   6.3887E+14 
 8.6117E-01   4.2271E+03   2.3659E+00   4.6387E+13   1.3799E+10   1.8385E+14   5.5194E+10   6.3033E+14 
 8.6455E-01   4.2128E+03   2.3739E+00   4.6387E+13   1.3660E+10   1.8138E+14   5.4638E+10   6.2187E+14 
 8.6792E-01   4.1986E+03   2.3820E+00   4.6387E+13   1.3522E+10   1.7894E+14   5.4086E+10   6.1351E+14 
 8.7130E-01   4.1843E+03   2.3900E+00   4.6387E+13   1.3384E+10   1.7653E+14   5.3538E+10   6.0524E+14 
 8.7468E-01   4.1701E+03   2.3981E+00   4.6387E+13   1.3248E+10   1.7414E+14   5.2993E+10   5.9706E+14 
 8.7805E-01   4.1562E+03   2.4062E+00   4.6387E+13   1.3116E+10   1.7182E+14   5.2463E+10   5.8910E+14 
 8.8143E-01   4.1422E+03   2.4144E+00   4.6387E+13   1.2984E+10   1.6953E+14   5.1938E+10   5.8124E+14 
 8.8481E-01   4.1283E+03   2.4225E+00   4.6387E+13   1.2854E+10   1.6726E+14   5.1416E+10   5.7346E+14 
 8.8819E-01   4.1144E+03   2.4307E+00   4.6387E+13   1.2724E+10   1.6501E+14   5.0898E+10   5.6576E+14 
 8.9156E-01   4.1005E+03   2.4389E+00   4.6387E+13   1.2596E+10   1.6279E+14   5.0383E+10   5.5815E+14 
 8.9494E-01   4.0866E+03   2.4472E+00   4.6387E+13   1.2468E+10   1.6060E+14   4.9872E+10   5.5063E+14 
 8.9832E-01   4.0727E+03   2.4555E+00   4.6387E+13   1.2341E+10   1.5843E+14   4.9365E+10   5.4319E+14 
 9.0169E-01   4.0591E+03   2.4638E+00   4.6387E+13   1.2218E+10   1.5632E+14   4.8872E+10   5.3596E+14 
 9.0507E-01   4.0455E+03   2.4721E+00   4.6387E+13   1.2096E+10   1.5423E+14   4.8382E+10   5.2880E+14 
 9.0845E-01   4.0319E+03   2.4805E+00   4.6387E+13   1.1974E+10   1.5217E+14   4.7896E+10   5.2172E+14 
 9.1183E-01   4.0183E+03   2.4889E+00   4.6387E+13   1.1853E+10   1.5013E+14   4.7413E+10   5.1471E+14 
 9.1520E-01   4.0047E+03   2.4973E+00   4.6387E+13   1.1733E+10   1.4810E+14   4.6933E+10   5.0779E+14 
 9.1858E-01   3.9911E+03   2.5057E+00   4.6387E+13   1.1614E+10   1.4611E+14   4.6457E+10   5.0094E+14 
 9.2196E-01   3.9776E+03   2.5142E+00   4.6387E+13   1.1497E+10   1.4414E+14   4.5986E+10   4.9419E+14 
 9.2533E-01   3.9643E+03   2.5227E+00   4.6387E+13   1.1382E+10   1.4222E+14   4.5527E+10   4.8761E+14 
 9.2871E-01   3.9510E+03   2.5312E+00   4.6387E+13   1.1268E+10   1.4032E+14   4.5070E+10   4.8109E+14 
 9.3209E-01   3.9377E+03   2.5398E+00   4.6387E+13   1.1154E+10   1.3844E+14   4.4617E+10   4.7464E+14 
 9.3547E-01   3.9244E+03   2.5484E+00   4.6387E+13   1.1042E+10   1.3658E+14   4.4167E+10   4.6827E+14 
 9.3884E-01   3.9111E+03   2.5570E+00   4.6387E+13   1.0930E+10   1.3474E+14   4.3719E+10   4.6197E+14 
 9.4222E-01   3.8978E+03   2.5657E+00   4.6387E+13   1.0819E+10   1.3292E+14   4.3275E+10   4.5573E+14 
 9.4560E-01   3.8847E+03   2.5744E+00   4.6387E+13   1.0710E+10   1.3114E+14   4.2838E+10   4.4961E+14 
 9.4897E-01   3.8717E+03   2.5831E+00   4.6387E+13   1.0603E+10   1.2939E+14   4.2410E+10   4.4361E+14 
 9.5235E-01   3.8587E+03   2.5918E+00   4.6387E+13   1.0496E+10   1.2766E+14   4.1985E+10   4.3768E+14 
 9.5573E-01   3.8457E+03   2.6006E+00   4.6387E+13   1.0391E+10   1.2595E+14   4.1562E+10   4.3182E+14 
 9.5911E-01   3.8327E+03   2.6094E+00   4.6387E+13   1.0286E+10   1.2425E+14   4.1142E+10   4.2602E+14 
 9.6248E-01   3.8197E+03   2.6182E+00   4.6387E+13   1.0181E+10   1.2258E+14   4.0726E+10   4.2028E+14 
 9.6586E-01   3.8067E+03   2.6270E+00   4.6387E+13   1.0078E+10   1.2093E+14   4.0311E+10   4.1460E+14 
 9.6924E-01   3.7939E+03   2.6359E+00   4.6387E+13   9.9765E+09   1.1931E+14   3.9906E+10   4.0905E+14 
 9.7261E-01   3.7812E+03   2.6448E+00   4.6387E+13   9.8767E+09   1.1771E+14   3.9507E+10   4.0359E+14 
 9.7599E-01   3.7685E+03   2.6538E+00   4.6387E+13   9.7776E+09   1.1614E+14   3.9110E+10   3.9819E+14 
 9.7937E-01   3.7558E+03   2.6628E+00   4.6387E+13   9.6791E+09   1.1458E+14   3.8716E+10   3.9286E+14 
 9.8275E-01   3.7431E+03   2.6718E+00   4.6387E+13   9.5813E+09   1.1304E+14   3.8325E+10   3.8757E+14 
 9.8612E-01   3.7304E+03   2.6808E+00   4.6387E+13   9.4842E+09   1.1152E+14   3.7937E+10   3.8235E+14 
 9.8950E-01   3.7178E+03   2.6899E+00   4.6387E+13   9.3877E+09   1.1001E+14   3.7551E+10   3.7719E+14 
 9.9288E-01   3.7053E+03   2.6990E+00   4.6387E+13   9.2936E+09   1.0854E+14   3.7174E+10   3.7215E+14 
 9.9625E-01   3.6929E+03   2.7081E+00   4.6387E+13   9.2006E+09   1.0709E+14   3.6802E+10   3.6718E+14 
 9.9963E-01   3.6805E+03   2.7173E+00   4.6387E+13   9.1082E+09   1.0566E+14   3.6433E+10   3.6227E+14 
 1.0030E+00   3.6681E+03   2.7265E+00   4.6387E+13   9.0164E+09   1.0424E+14   3.6066E+10   3.5741E+14 
 1.0064E+00   3.6557E+03   2.7357E+00   4.6387E+13   8.9252E+09   1.0284E+14   3.5701E+10   3.5260E+14 
 1.0098E+00   3.6433E+03   2.7449E+00   4.6387E+13   8.8347E+09   1.0146E+14   3.5339E+10   3.4785E+14 
 1.0131E+00   3.6309E+03   2.7542E+00   4.6387E+13   8.7448E+09   1.0008E+14   3.4979E+10   3.4315E+14 
 1.0165E+00   3.6187E+03   2.7636E+00   4.6387E+13   8.6574E+09   9.8751E+13   3.4630E+10   3.3857E+14 
 1.0199E+00   3.6066E+03   2.7729E+00   4.6387E+13   8.5707E+09   9.7432E+13   3.4283E+10   3.3405E+14 
 1.0233E+00   3.5945E+03   2.7823E+00   4.6387E+13   8.4846E+09   9.6128E+13   3.3938E+10   3.2958E+14 
 1.0266E+00   3.5824E+03   2.7917E+00   4.6387E+13   8.3991E+09   9.4838E+13   3.3596E+10   3.2516E+14 
 1.0300E+00   3.5703E+03   2.8011E+00   4.6387E+13   8.3141E+09   9.3562E+13   3.3256E+10   3.2078E+14 
 1.0334E+00   3.5581E+03   2.8106E+00   4.6387E+13   8.2297E+09   9.2300E+13   3.2919E+10   3.1646E+14 
 1.0368E+00   3.5459E+03   2.8201E+00   4.6387E+13   8.1454E+09   9.1047E+13   3.2582E+10   3.1216E+14 
 1.0402E+00   3.5335E+03   2.8297E+00   4.6387E+13   8.0598E+09   8.9786E+13   3.2239E+10   3.0784E+14 
 1.0435E+00   3.5210E+03   2.8392E+00   4.6387E+13   7.9748E+09   8.8540E+13   3.1899E+10   3.0356E+14 
 1.0469E+00   3.5086E+03   2.8488E+00   4.6387E+13   7.8904E+09   8.7307E+13   3.1562E+10   2.9934E+14 
 1.0503E+00   3.4961E+03   2.8585E+00   4.6387E+13   7.8066E+09   8.6089E+13   3.1226E+10   2.9516E+14 
 1.0537E+00   3.4836E+03   2.8681E+00   4.6387E+13   7.7234E+09   8.4884E+13   3.0894E+10   2.9103E+14 
 1.0570E+00   3.4712E+03   2.8778E+00   4.6387E+13   7.6408E+09   8.3693E+13   3.0563E+10   2.8695E+14 
 1.0604E+00   3.4597E+03   2.8876E+00   4.6387E+13   7.5653E+09   8.2587E+13   3.0261E+10   2.8315E+14 
 1.0638E+00   3.4487E+03   2.8974E+00   4.6387E+13   7.4932E+09   8.1524E+13   2.9973E+10   2.7951E+14 
 1.0672E+00   3.4376E+03   2.9072E+00   4.6387E+13   7.4215E+09   8.0472E+13   2.9686E+10   2.7590E+14 
 1.0706E+00   3.4266E+03   2.9170E+00   4.6387E+13   7.3503E+09   7.9431E+13   2.9401E+10   2.7234E+14 
 1.0739E+00   3.4156E+03   2.9269E+00   4.6387E+13   7.2796E+09   7.8402E+13   2.9118E+10   2.6881E+14 
 1.0773E+00   3.4045E+03   2.9368E+00   4.6387E+13   7.2093E+09   7.7383E+13   2.8837E+10   2.6531E+14 
 1.0807E+00   3.3935E+03   2.9467E+00   4.6387E+13   7.1395E+09   7.6375E+13   2.8558E+10   2.6186E+14 
 1.0841E+00   3.3823E+03   2.9567E+00   4.6387E+13   7.0691E+09   7.5367E+13   2.8277E+10   2.5840E+14 
 1.0874E+00   3.3710E+03   2.9667E+00   4.6387E+13   6.9984E+09   7.4362E+13   2.7994E+10   2.5496E+14 
 1.0908E+00   3.3597E+03   2.9767E+00   4.6387E+13   6.9282E+09   7.3368E+13   2.7713E+10   2.5155E+14 
 1.0942E+00   3.3484E+03   2.9868E+00   4.6387E+13   6.8585E+09   7.2384E+13   2.7434E+10   2.4817E+14 
 1.0976E+00   3.3371E+03   2.9969E+00   4.6387E+13   6.7892E+09   7.1411E+13   2.7157E+10   2.4484E+14 
 1.1009E+00   3.3258E+03   3.0070E+00   4.6387E+13   6.7204E+09   7.0449E+13   2.6881E+10   2.4154E+14 
 1.1043E+00   3.3145E+03   3.0172E+00   4.6387E+13   6.6520E+09   6.9498E+13   2.6608E+10   2.3828E+14 
 1.1077E+00   3.3033E+03   3.0274E+00   4.6387E+13   6.5853E+09   6.8568E+13   2.6341E+10   2.3509E+14 
 1.1111E+00   3.2923E+03   3.0376E+00   4.6387E+13   6.5194E+09   6.7653E+13   2.6077E+10   2.3195E+14 
 1.1145E+00   3.2812E+03   3.0479E+00   4.6387E+13   6.4539E+09   6.6748E+13   2.5816E+10   2.2885E+14 
 1.1178E+00   3.2702E+03   3.0582E+00   4.6387E+13   6.3889E+09   6.5853E+13   2.5556E+10   2.2578E+14 
 1.1212E+00   3.2591E+03   3.0686E+00   4.6387E+13   6.3243E+09   6.4967E+13   2.5297E+10   2.2275E+14 
 1.1246E+00   3.2481E+03   3.0789E+00   4.6387E+13   6.2602E+09   6.4092E+13   2.5041E+10   2.1974E+14 
 1.1280E+00   3.2370E+03   3.0894E+00   4.6387E+13   6.1965E+09   6.3226E+13   2.4786E+10   2.1677E+14 
 1.1313E+00   3.2262E+03   3.0998E+00   4.6387E+13   6.1345E+09   6.2382E+13   2.4538E+10   2.1388E+14 
 1.1347E+00   3.2154E+03   3.1103E+00   4.6387E+13   6.0731E+09   6.1549E+13   2.4292E+10   2.1103E+14 
 1.1381E+00   3.2046E+03   3.1208E+00   4.6387E+13   6.0120E+09   6.0726E+13   2.4048E+10   2.0820E+14 
 1.1415E+00   3.1938E+03   3.1314E+00   4.6387E+13   5.9514E+09   5.9911E+13   2.3806E+10   2.0541E+14 
 1.1448E+00   3.1830E+03   3.1420E+00   4.6387E+13   5.8912E+09   5.9105E+13   2.3565E+10   2.0265E+14 
 1.1482E+00   3.1721E+03   3.1526E+00   4.6387E+13   5.8315E+09   5.8308E+13   2.3326E+10   1.9991E+14 
 1.1516E+00   3.1614E+03   3.1633E+00   4.6387E+13   5.7722E+09   5.7521E+13   2.3089E+10   1.9721E+14 
 1.1550E+00   3.1508E+03   3.1740E+00   4.6387E+13   5.7146E+09   5.6754E+13   2.2858E+10   1.9459E+14 
 1.1584E+00   3.1403E+03   3.1847E+00   4.6387E+13   5.6573E+09   5.5996E+13   2.2629E+10   1.9199E+14 
 1.1617E+00   3.1297E+03   3.1955E+00   4.6387E+13   5.6004E+09   5.5247E+13   2.2402E+10   1.8942E+14 
 1.1651E+00   3.1191E+03   3.2063E+00   4.6387E+13   5.5439E+09   5.4505E+13   2.2176E+10   1.8687E+14 
 1.1685E+00   3.1086E+03   3.2171E+00   4.6387E+13   5.4878E+09   5.3771E+13   2.1951E+10   1.8436E+14 
 1.1719E+00   3.0980E+03   3.2280E+00   4.6387E+13   5.4321E+09   5.3046E+13   2.1728E+10   1.8187E+14 
 1.1752E+00   3.0875E+03   3.2389E+00   4.6387E+13   5.3771E+09   5.2332E+13   2.1508E+10   1.7942E+14 
 1.1786E+00   3.0772E+03   3.2499E+00   4.6387E+13   5.3234E+09   5.1634E+13   2.1294E+10   1.7703E+14 
 1.1820E+00   3.0669E+03   3.2609E+00   4.6387E+13   5.2700E+09   5.0944E+13   2.1080E+10   1.7467E+14 
 1.1854E+00   3.0566E+03   3.2719E+00   4.6387E+13   5.2170E+09   5.0262E+13   2.0868E+10   1.7233E+14 
 1.1888E+00   3.0463E+03   3.2830E+00   4.6387E+13   5.1644E+09   4.9587E+13   2.0657E+10   1.7001E+14 
 1.1921E+00   3.0359E+03   3.2941E+00   4.6387E+13   5.1121E+09   4.8919E+13   2.0448E+10   1.6772E+14 
 1.1955E+00   3.0256E+03   3.3052E+00   4.6387E+13   5.0601E+09   4.8259E+13   2.0240E+10   1.6546E+14 
 1.1989E+00   3.0154E+03   3.3164E+00   4.6387E+13   5.0091E+09   4.7611E+13   2.0036E+10   1.6324E+14 
 1.2023E+00   3.0053E+03   3.3276E+00   4.6387E+13   4.9590E+09   4.6976E+13   1.9836E+10   1.6106E+14 
 1.2056E+00   2.9952E+03   3.3389E+00   4.6387E+13   4.9092E+09   4.6348E+13   1.9637E+10   1.5891E+14 
 1.2090E+00   2.9852E+03   3.3502E+00   4.6387E+13   4.8598E+09   4.5727E+13   1.9439E+10   1.5678E+14 
 1.2124E+00   2.9751E+03   3.3615E+00   4.6387E+13   4.8107E+09   4.5112E+13   1.9243E+10   1.5467E+14 
 1.2158E+00   2.9650E+03   3.3729E+00   4.6387E+13   4.7620E+09   4.4505E+13   1.9048E+10   1.5259E+14 
 1.2191E+00   2.9549E+03   3.3843E+00   4.6387E+13   4.7136E+09   4.3904E+13   1.8854E+10   1.5053E+14 
 1.2225E+00   2.9450E+03   3.3957E+00   4.6387E+13   4.6662E+09   4.3316E+13   1.8665E+10   1.4851E+14 
 1.2259E+00   2.9351E+03   3.4072E+00   4.6387E+13   4.6195E+09   4.2738E+13   1.8478E+10   1.4653E+14 
 1.2293E+00   2.9253E+03   3.4188E+00   4.6387E+13   4.5731E+09   4.2166E+13   1.8293E+10   1.4457E+14 
 1.2327E+00   2.9154E+03   3.4303E+00   4.6387E+13   4.5271E+09   4.1601E+13   1.8108E+10   1.4263E+14 
 1.2360E+00   2.9056E+03   3.4419E+00   4.6387E+13   4.4813E+09   4.1042E+13   1.7925E+10   1.4071E+14 
 1.2394E+00   2.8957E+03   3.4536E+00   4.6387E+13   4.4359E+09   4.0489E+13   1.7744E+10   1.3882E+14 
 1.2428E+00   2.8859E+03   3.4653E+00   4.6387E+13   4.3908E+09   3.9942E+13   1.7563E+10   1.3694E+14 
 1.2462E+00   2.8762E+03   3.4770E+00   4.6387E+13   4.3469E+09   3.9409E+13   1.7388E+10   1.3512E+14 
 1.2495E+00   2.8666E+03   3.4887E+00   4.6387E+13   4.3035E+09   3.8884E+13   1.7214E+10   1.3332E+14 
 1.2529E+00   2.8570E+03   3.5005E+00   4.6387E+13   4.2604E+09   3.8365E+13   1.7042E+10   1.3154E+14 
 1.2563E+00   2.8474E+03   3.5124E+00   4.6387E+13   4.2176E+09   3.7852E+13   1.6871E+10   1.2978E+14 
 1.2597E+00   2.8378E+03   3.5243E+00   4.6387E+13   4.1751E+09   3.7344E+13   1.6700E+10   1.2804E+14 
 1.2630E+00   2.8282E+03   3.5362E+00   4.6387E+13   4.1329E+09   3.6842E+13   1.6532E+10   1.2631E+14 
 1.2664E+00   2.8186E+03   3.5481E+00   4.6387E+13   4.0910E+09   3.6345E+13   1.6364E+10   1.2461E+14 
 1.2698E+00   2.8092E+03   3.5601E+00   4.6387E+13   4.0501E+09   3.5860E+13   1.6200E+10   1.2295E+14 
 1.2732E+00   2.7998E+03   3.5722E+00   4.6387E+13   4.0095E+09   3.5381E+13   1.6038E+10   1.2131E+14 
 1.2766E+00   2.7904E+03   3.5843E+00   4.6387E+13   3.9691E+09   3.4907E+13   1.5877E+10   1.1968E+14 
 1.2799E+00   2.7809E+03   3.5964E+00   4.6387E+13   3.9291E+09   3.4438E+13   1.5716E+10   1.1807E+14 
 1.2833E+00   2.7715E+03   3.6086E+00   4.6387E+13   3.8893E+09   3.3975E+13   1.5557E+10   1.1648E+14 
 1.2867E+00   2.7621E+03   3.6208E+00   4.6387E+13   3.8498E+09   3.3516E+13   1.5399E+10   1.1491E+14 
 1.2901E+00   2.7527E+03   3.6330E+00   4.6387E+13   3.8107E+09   3.3064E+13   1.5243E+10   1.1336E+14 
 1.2934E+00   2.7435E+03   3.6453E+00   4.6387E+13   3.7725E+09   3.2622E+13   1.5090E+10   1.1185E+14 
 1.2968E+00   2.7343E+03   3.6576E+00   4.6387E+13   3.7346E+09   3.2185E+13   1.4938E+10   1.1035E+14 
 1.3002E+00   2.7250E+03   3.6700E+00   4.6387E+13   3.6969E+09   3.1753E+13   1.4788E+10   1.0887E+14 
 1.3036E+00   2.7158E+03   3.6824E+00   4.6387E+13   3.6595E+09   3.1326E+13   1.4638E+10   1.0740E+14 
 1.3070E+00   2.7066E+03   3.6949E+00   4.6387E+13   3.6223E+09   3.0903E+13   1.4489E+10   1.0595E+14 
 1.3103E+00   2.6974E+03   3.7074E+00   4.6387E+13   3.5854E+09   3.0485E+13   1.4342E+10   1.0452E+14 
 1.3137E+00   2.6883E+03   3.7199E+00   4.6387E+13   3.5492E+09   3.0076E+13   1.4197E+10   1.0312E+14 
 1.3171E+00   2.6794E+03   3.7325E+00   4.6387E+13   3.5141E+09   2.9678E+13   1.4056E+10   1.0175E+14 
 1.3205E+00   2.6705E+03   3.7451E+00   4.6387E+13   3.4792E+09   2.9284E+13   1.3917E+10   1.0040E+14 
 1.3238E+00   2.6616E+03   3.7578E+00   4.6387E+13   3.4445E+09   2.8894E+13   1.3778E+10   9.9066E+13 
 1.3272E+00   2.6527E+03   3.7705E+00   4.6387E+13   3.4101E+09   2.8509E+13   1.3640E+10   9.7745E+13 
 1.3306E+00   2.6438E+03   3.7833E+00   4.6387E+13   3.3759E+09   2.8128E+13   1.3504E+10   9.6439E+13 
 1.3340E+00   2.6349E+03   3.7961E+00   4.6387E+13   3.3419E+09   2.7751E+13   1.3368E+10   9.5146E+13 
 1.3373E+00   2.6260E+03   3.8089E+00   4.6387E+13   3.3082E+09   2.7379E+13   1.3233E+10   9.3870E+13 
 1.3407E+00   2.6171E+03   3.8218E+00   4.6387E+13   3.2749E+09   2.7011E+13   1.3099E+10   9.2610E+13 
 1.3441E+00   2.6083E+03   3.8347E+00   4.6387E+13   3.2417E+09   2.6648E+13   1.2967E+10   9.1363E+13 
 1.3475E+00   2.5994E+03   3.8477E+00   4.6387E+13   3.2088E+09   2.6288E+13   1.2835E+10   9.0130E+13 
 1.3509E+00   2.5905E+03   3.8607E+00   4.6387E+13   3.1761E+09   2.5932E+13   1.2704E+10   8.8911E+13 
 1.3542E+00   2.5817E+03   3.8738E+00   4.6387E+13   3.1436E+09   2.5581E+13   1.2574E+10   8.7705E+13 
 1.3576E+00   2.5728E+03   3.8869E+00   4.6387E+13   3.1113E+09   2.5233E+13   1.2445E+10   8.6512E+13 
 1.3610E+00   2.5642E+03   3.9000E+00   4.6387E+13   3.0800E+09   2.4895E+13   1.2320E+10   8.5353E+13 
 1.3644E+00   2.5556E+03   3.9132E+00   4.6387E+13   3.0492E+09   2.4562E+13   1.2197E+10   8.4214E+13 
 1.3677E+00   2.5470E+03   3.9265E+00   4.6387E+13   3.0186E+09   2.4234E+13   1.2074E+10   8.3087E+13 
 1.3711E+00   2.5384E+03   3.9397E+00   4.6387E+13   2.9882E+09   2.3909E+13   1.1953E+10   8.1972E+13 
 1.3745E+00   2.5298E+03   3.9531E+00   4.6387E+13   2.9580E+09   2.3587E+13   1.1832E+10   8.0870E+13 
 1.3779E+00   2.5212E+03   3.9664E+00   4.6387E+13   2.9279E+09   2.3269E+13   1.1712E+10   7.9780E+13 
 1.3812E+00   2.5127E+03   3.9799E+00   4.6387E+13   2.8981E+09   2.2955E+13   1.1593E+10   7.8701E+13 
 1.3846E+00   2.5043E+03   3.9933E+00   4.6387E+13   2.8693E+09   2.2650E+13   1.1477E+10   7.7656E+13 
 1.3880E+00   2.4960E+03   4.0068E+00   4.6387E+13   2.8408E+09   2.2349E+13   1.1363E+10   7.6624E+13 
 1.3914E+00   2.4876E+03   4.0204E+00   4.6387E+13   2.8124E+09   2.2051E+13   1.1250E+10   7.5603E+13 
